item,itemLabel,statements,ensg_wdt,entrez,ensg_panglao,species
Q18050706,RALYL,70,ENSG00000184672,138046,ENSG00000184672,Homo sapiens
Q18050708,HGSNAT,41,ENSG00000165102,138050,ENSG00000165102,Homo sapiens
Q18050709,RNF183,38,ENSG00000165188,138065,ENSG00000165188,Homo sapiens
Q18050710,NACC2,26,ENSG00000148411,138151,ENSG00000148411,Homo sapiens
Q18050711,C9orf116,28,ENSG00000160345,138162,ENSG00000160345,Homo sapiens
Q18050713,CARNMT1,35,ENSG00000156017,138199,ENSG00000156017,Homo sapiens
Q18050715,C9orf57,25,ENSG00000204669,138240,ENSG00000204669,Homo sapiens
Q18050716,C9orf85,27,ENSG00000155621,138241,ENSG00000155621,Homo sapiens
Q18050718,C9orf135,37,ENSG00000204711,138255,ENSG00000204711,Homo sapiens
Q18050719,LCN8,29,ENSG00000204001,138307,ENSG00000204001,Homo sapiens
Q18050722,SLC25A6P2,9,,138412,ENSG00000232203,Homo sapiens
Q18050723,PTRH1,36,ENSG00000187024,138428,ENSG00000187024,Homo sapiens
Q18050724,PIP5KL1,35,ENSG00000167103,138429,ENSG00000167103,Homo sapiens
Q18050725,TAF1L,20,ENSG00000122728,138474,ENSG00000122728,Homo sapiens
Q18050727,PTPDC1,35,ENSG00000158079,138639,ENSG00000158079,Homo sapiens
Q18050728,ANKRD19P,11,,138649,ENSG00000187984,Homo sapiens
Q18050730,ARID3C,23,ENSG00000205143,138715,ENSG00000205143,Homo sapiens
Q18050732,RPP25L,25,ENSG00000164967,138716,ENSG00000164967,Homo sapiens
Q18050734,C9orf131,31,ENSG00000174038,138724,ENSG00000174038,Homo sapiens
Q18050735,OR13C5,21,ENSG00000277556,138799,ENSG00000277556,Homo sapiens
Q18050737,OR13C8,22,ENSG00000186943,138802,ENSG00000186943,Homo sapiens
Q18050738,OR13C3,23,ENSG00000204246,138803,ENSG00000204246,Homo sapiens
Q18050740,OR13C4,24,ENSG00000148136,138804,ENSG00000148136,Homo sapiens
Q18050741,OR13F1,24,ENSG00000186881,138805,ENSG00000186881,Homo sapiens
Q18050743,OR1L8,26,ENSG00000171496,138881,ENSG00000171496,Homo sapiens
Q18050744,OR1N2,22,ENSG00000171501,138882,ENSG00000171501,Homo sapiens
Q18050745,OR1N1,23,ENSG00000171505,138883,ENSG00000171505,Homo sapiens
Q18050747,DBH-AS1,11,,138948,ENSG00000225756,Homo sapiens
Q18050749,KRT18P68,9,,139060,ENSG00000213100,Homo sapiens
Q18050750,SLITRK4,29,ENSG00000179542,139065,ENSG00000179542,Homo sapiens
Q18050751,SPANXN3,21,ENSG00000189252,139067,ENSG00000189252,Homo sapiens
Q18050753,MAGEC3,27,ENSG00000165509,139081,ENSG00000165509,Homo sapiens
Q18050754,BEND2,24,ENSG00000177324,139105,ENSG00000177324,Homo sapiens
Q18053307,SLC44A5,36,ENSG00000137968,204962,ENSG00000137968,Homo sapiens
Q18053308,AMER3,29,ENSG00000178171,205147,ENSG00000178171,Homo sapiens
Q18053309,LINC00116,11,,205251,ENSG00000175701,Homo sapiens
Q18053310,CNN2P8,9,,205272,ENSG00000213355,Homo sapiens
Q18053311,C2orf69,24,ENSG00000178074,205327,ENSG00000178074,Homo sapiens
Q18053314,SENP5,31,ENSG00000119231,205564,ENSG00000119231,Homo sapiens
Q18053315,NBPF21P,9,,205655,ENSG00000231382,Homo sapiens
Q18053316,USF3,31,ENSG00000176542,205717,ENSG00000176542,Homo sapiens
Q18053317,TRIML2,36,ENSG00000179046,205860,ENSG00000179046,Homo sapiens
Q18053318,SLC36A1,66,ENSG00000123643,206358,ENSG00000123643,Homo sapiens
Q18053319,C6orf163,24,ENSG00000203872,206412,ENSG00000203872,Homo sapiens
Q18053320,PIP5K1P1,11,,206426,ENSG00000219294,Homo sapiens
Q18053321,DHRSX,29,ENSG00000169084,207063,ENSG00000169084,Homo sapiens
Q18053323,SAMD9L,38,ENSG00000177409,219285,ENSG00000177409,Homo sapiens
Q18048950,UCN3,25,ENSG00000178473,114131,ENSG00000178473,Homo sapiens
Q18048951,SIGLEC11,26,ENSG00000161640,114132,ENSG00000161640,Homo sapiens
Q18048952,SLC2A13,40,ENSG00000151229,114134,ENSG00000151229,Homo sapiens
Q18048955,FAM8A6P,9,,114182,ENSG00000218772,Homo sapiens
Q18048956,SIGLEC18P,9,,114184,ENSG00000268581,Homo sapiens
Q18048961,SIGLEC29P,9,,114188,ENSG00000268267,Homo sapiens
Q18052352,MCMDC2,40,ENSG00000178460,157777,ENSG00000178460,Homo sapiens
Q18052353,CLVS1,35,ENSG00000177182,157807,ENSG00000177182,Homo sapiens
Q18053422,FAM124A,29,ENSG00000150510,220108,ENSG00000150510,Homo sapiens
Q18053423,CTAGE3P,11,,220112,ENSG00000232872,Homo sapiens
Q18053424,TPTE2P3,11,,220115,ENSG00000198384,Homo sapiens
Q18053425,SKA1,34,ENSG00000154839,220134,ENSG00000154839,Homo sapiens
Q18053425,SKA1,34,ENSG00000262634,220134,ENSG00000154839,Homo sapiens
Q18053426,CFAP53,24,ENSG00000172361,220136,ENSG00000172361,Homo sapiens
Q18052477,CCDC122,31,ENSG00000151773,160857,ENSG00000151773,Homo sapiens
Q18050373,OCIAD2,35,ENSG00000145247,132299,ENSG00000145247,Homo sapiens
Q18050381,SCLT1,50,ENSG00000151466,132320,ENSG00000151466,Homo sapiens
Q18050392,C4orf33,34,ENSG00000151470,132321,ENSG00000151470,Homo sapiens
Q18048224,CCDC97,26,ENSG00000142039,90324,ENSG00000142039,Homo sapiens
Q18048226,THAP3,37,ENSG00000041988,90326,ENSG00000041988,Homo sapiens
Q18048228,EXOC3L2,26,ENSG00000283632,90332,ENSG00000283632,Homo sapiens
Q18048231,ZNF468,33,ENSG00000204604,90333,ENSG00000204604,Homo sapiens
Q18048235,ZNF160,54,ENSG00000170949,90338,ENSG00000170949,Homo sapiens
Q18049136,HAUS1,35,ENSG00000152240,115106,ENSG00000152240,Homo sapiens
Q18049137,SLC26A7,35,ENSG00000147606,115111,ENSG00000147606,Homo sapiens
Q18049139,ZNF554,31,ENSG00000172006,115196,ENSG00000172006,Homo sapiens
Q18049140,ATG4A,44,ENSG00000101844,115201,ENSG00000101844,Homo sapiens
Q18049141,KCTD12,26,ENSG00000178695,115207,ENSG00000178695,Homo sapiens
Q18049142,OMA1,35,ENSG00000162600,115209,ENSG00000162600,Homo sapiens
Q18049144,DDIT4L,24,ENSG00000145358,115265,ENSG00000145358,Homo sapiens
Q18049145,RAB42,23,ENSG00000188060,115273,ENSG00000188060,Homo sapiens
Q18053518,KDM1B,36,ENSG00000165097,221656,ENSG00000165097,Homo sapiens
Q18053519,RBM24,36,ENSG00000112183,221662,ENSG00000112183,Homo sapiens
Q18053520,RNF182,33,ENSG00000180537,221687,ENSG00000180537,Homo sapiens
Q18053521,PHACTR1,62,ENSG00000112137,221692,ENSG00000112137,Homo sapiens
Q18053522,SMIM13,23,ENSG00000224531,221710,ENSG00000224531,Homo sapiens
Q18053523,SYCP2L,30,ENSG00000153157,221711,ENSG00000153157,Homo sapiens
Q18053524,MRPL48P1,9,,221717,ENSG00000238076,Homo sapiens
Q18053525,LINC00518,11,,221718,ENSG00000183674,Homo sapiens
Q18053526,PXDC1,27,ENSG00000168994,221749,ENSG00000168994,Homo sapiens
Q18053527,SERPINB9P1,11,,221756,ENSG00000230438,Homo sapiens
Q18053528,ZSCAN25,44,ENSG00000197037,221785,ENSG00000197037,Homo sapiens
Q18053529,FAM200A,24,ENSG00000221909,221786,ENSG00000221909,Homo sapiens
Q18052579,SASS6,27,ENSG00000156876,163786,ENSG00000156876,Homo sapiens
Q18052580,SDE2,21,ENSG00000143751,163859,ENSG00000143751,Homo sapiens
Q18052581,CNST,40,ENSG00000162852,163882,ENSG00000162852,Homo sapiens
Q18052582,FAM43B,22,ENSG00000183114,163933,ENSG00000183114,Homo sapiens
Q18052583,HFM1,51,ENSG00000162669,164045,ENSG00000162669,Homo sapiens
Q18052584,PAQR7,26,ENSG00000182749,164091,ENSG00000182749,Homo sapiens
Q18052585,TTC24,29,ENSG00000187862,164118,ENSG00000187862,Homo sapiens
Q18052586,CCDC185,21,ENSG00000178395,164127,ENSG00000178395,Homo sapiens
Q18054335,ODF3L2,26,ENSG00000181781,284451,ENSG00000181781,Homo sapiens
Q18054338,RIIAD1,27,ENSG00000178796,284485,ENSG00000178796,Homo sapiens
Q18054339,THEM5,24,ENSG00000196407,284486,ENSG00000196407,Homo sapiens
Q18054340,C1orf167,24,,284498,ENSG00000215910,Homo sapiens
Q18054341,OR2L13,25,ENSG00000196071,284521,ENSG00000196071,Homo sapiens
Q18054342,SLC9C2,36,ENSG00000162753,284525,ENSG00000162753,Homo sapiens
Q18054343,OR14A16,21,ENSG00000196772,284532,ENSG00000196772,Homo sapiens
Q18054344,CYP4A22,36,ENSG00000162365,284541,ENSG00000162365,Homo sapiens
Q18054345,C1orf185,29,ENSG00000204006,284546,ENSG00000204006,Homo sapiens
Q18054346,LINC01226,10,,284551,ENSG00000284543,Homo sapiens
Q18054347,NBPF15,34,ENSG00000266338,284565,ENSG00000266338,Homo sapiens
Q18054348,LINC00303,10,,284573,ENSG00000176754,Homo sapiens
Q18054349,LEMD1-AS1,10,,284576,ENSG00000226235,Homo sapiens
Q18053629,AKR7A2P1,10,,246182,ENSG00000229020,Homo sapiens
Q18053630,CDC26,28,ENSG00000176386,246184,ENSG00000176386,Homo sapiens
Q18053631,IKBKGP1,9,,246210,ENSG00000275882,Homo sapiens
Q18053632,SLC17A8,29,ENSG00000179520,246213,ENSG00000179520,Homo sapiens
Q18053633,RNASEH1,52,ENSG00000171865,246243,ENSG00000171865,Homo sapiens
Q18053001,GLRXP2,9,,171418,ENSG00000258544,Homo sapiens
Q18053002,TXNP3,9,,171419,ENSG00000234388,Homo sapiens
Q18053004,HSPE1P28,9,,171420,ENSG00000230081,Homo sapiens
Q18053005,HSPE1P16,9,,171421,ENSG00000237140,Homo sapiens
Q18053006,CRPP1,9,,171422,ENSG00000223603,Homo sapiens
Q18053007,PDIA3P1,10,,171423,ENSG00000180867,Homo sapiens
Q18053008,SPA17P1,9,,171424,ENSG00000236797,Homo sapiens
Q18053009,CLYBL,33,ENSG00000125246,171425,ENSG00000125246,Homo sapiens
Q18053010,CYP2F2P,9,,171427,ENSG00000237118,Homo sapiens
Q18053012,FAM9A,21,ENSG00000183304,171482,ENSG00000183304,Homo sapiens
Q18053013,FAM9B,30,ENSG00000177138,171483,ENSG00000177138,Homo sapiens
Q18053014,FAM9C,28,ENSG00000187268,171484,ENSG00000187268,Homo sapiens
Q18053016,SPTSSA,23,ENSG00000165389,171546,ENSG00000165389,Homo sapiens
Q18053017,PTCRA,28,ENSG00000171611,171558,ENSG00000171611,Homo sapiens
Q18053019,HMGA1P2,9,,171559,ENSG00000248641,Homo sapiens
Q18053020,TXNP6,9,,171560,ENSG00000234036,Homo sapiens
Q18053021,POLR3H,41,ENSG00000100413,171568,ENSG00000100413,Homo sapiens
Q18054475,DPH3,29,ENSG00000154813,285381,ENSG00000154813,Homo sapiens
Q18054477,C3orf70,23,ENSG00000187068,285382,ENSG00000187068,Homo sapiens
Q18054483,TPRG1,54,ENSG00000188001,285386,ENSG00000188001,Homo sapiens
Q18054485,LINC00698,10,,285401,ENSG00000244342,Homo sapiens
Q18053736,RNF169,24,ENSG00000166439,254225,ENSG00000166439,Homo sapiens
Q18050755,PASD1,22,ENSG00000166049,139135,ENSG00000166049,Homo sapiens
Q18050756,SALL1P1,9,,139163,ENSG00000227391,Homo sapiens
Q18050757,DCAF12L1,19,ENSG00000198889,139170,ENSG00000198889,Homo sapiens
Q18050758,DGKK,22,ENSG00000274588,139189,ENSG00000274588,Homo sapiens
Q18050762,FAM199X,24,ENSG00000123575,139231,ENSG00000123575,Homo sapiens
Q18050763,FAM47DP,9,,139249,ENSG00000174678,Homo sapiens
Q18049360,OR52J3,23,ENSG00000205495,119679,ENSG00000205495,Homo sapiens
Q18049361,OR51L1,25,ENSG00000176798,119682,ENSG00000176798,Homo sapiens
Q18049362,OR51A7,24,ENSG00000176895,119687,ENSG00000176895,Homo sapiens
Q18054707,ZNF252P-AS1,11,,286103,ENSG00000255559,Homo sapiens
Q18054712,C8orf31,14,,286122,ENSG00000177335,Homo sapiens
Q18054714,ZFP41,27,ENSG00000181638,286128,ENSG00000181638,Homo sapiens
Q18049254,HSPA12B,31,ENSG00000132622,116835,ENSG00000132622,Homo sapiens
Q18049255,CNTROB,58,ENSG00000170037,116840,ENSG00000170037,Homo sapiens
Q18049256,SNAP47,30,ENSG00000143740,116841,ENSG00000143740,Homo sapiens
Q18049257,LEAP2,24,ENSG00000164406,116842,ENSG00000164406,Homo sapiens
Q18049258,SLC18B1,28,ENSG00000146409,116843,ENSG00000146409,Homo sapiens
Q18049259,LRG1,25,ENSG00000171236,116844,ENSG00000171236,Homo sapiens
Q18049260,MED12L,41,ENSG00000144893,116931,ENSG00000144893,Homo sapiens
Q18049261,CLRN1-AS1,10,,116933,ENSG00000239265,Homo sapiens
Q18049261,CLRN1-AS1,10,,116933,ENSG00000276055,Homo sapiens
Q18049262,RPL3P2,9,,116935,ENSG00000227939,Homo sapiens
Q18049263,SNORD83A,11,,116937,ENSG00000209482,Homo sapiens
Q18049264,SNORD83B,11,,116938,ENSG00000209480,Homo sapiens
Q18049265,WDR17,48,ENSG00000150627,116966,ENSG00000150627,Homo sapiens
Q18049266,ART5,34,ENSG00000167311,116969,ENSG00000167311,Homo sapiens
Q18049267,ACAP3,42,ENSG00000131584,116983,ENSG00000131584,Homo sapiens
Q18049268,ARAP2,61,ENSG00000047365,116984,ENSG00000047365,Homo sapiens
Q18049269,ARAP1,48,ENSG00000186635,116985,ENSG00000186635,Homo sapiens
Q18049270,AGAP2,35,ENSG00000135439,116986,ENSG00000135439,Homo sapiens
Q18049271,AGAP1,53,ENSG00000157985,116987,ENSG00000157985,Homo sapiens
Q18049272,AGAP3,57,ENSG00000133612,116988,ENSG00000133612,Homo sapiens
Q18049273,TADA1,26,ENSG00000152382,117143,ENSG00000152382,Homo sapiens
Q18049274,CATSPER1,27,ENSG00000175294,117144,ENSG00000175294,Homo sapiens
Q18049275,THEM4,29,ENSG00000159445,117145,ENSG00000159445,Homo sapiens
Q18049276,SLC31A1P1,9,,117151,ENSG00000224426,Homo sapiens
Q18049278,DACH2,39,ENSG00000126733,117154,ENSG00000126733,Homo sapiens
Q18049279,CATSPER2,39,ENSG00000166762,117155,ENSG00000166762,Homo sapiens
Q18049280,SCGB3A2,25,ENSG00000164265,117156,ENSG00000164265,Homo sapiens
Q18049282,SH2D1B,24,ENSG00000198574,117157,ENSG00000198574,Homo sapiens
Q18049283,WFIKKN1,26,ENSG00000127578,117166,ENSG00000127578,Homo sapiens
Q18049284,RAB3IP,64,ENSG00000127328,117177,ENSG00000127328,Homo sapiens
Q18049285,SSX2IP,51,ENSG00000117155,117178,ENSG00000117155,Homo sapiens
Q18049286,MRGPRX2,24,ENSG00000183695,117194,ENSG00000183695,Homo sapiens
Q18049287,MRGPRX3,28,ENSG00000179826,117195,ENSG00000179826,Homo sapiens
Q18049288,MRGPRX4,23,ENSG00000179817,117196,ENSG00000179817,Homo sapiens
Q18049290,FTSJ3,43,ENSG00000108592,117246,ENSG00000108592,Homo sapiens
Q18049291,SLC16A10,37,ENSG00000112394,117247,ENSG00000112394,Homo sapiens
Q18049292,GALNT15,35,ENSG00000131386,117248,ENSG00000131386,Homo sapiens
Q18049293,IP6K3,28,ENSG00000161896,117283,ENSG00000161896,Homo sapiens
Q18049294,DEFB118,21,ENSG00000131068,117285,ENSG00000131068,Homo sapiens
Q18049295,CIB3,27,ENSG00000141977,117286,ENSG00000141977,Homo sapiens
Q18049296,TAGAP,31,ENSG00000164691,117289,ENSG00000164691,Homo sapiens
Q18049298,TMC1,45,ENSG00000165091,117531,ENSG00000165091,Homo sapiens
Q18049299,TMC2,30,ENSG00000149488,117532,ENSG00000149488,Homo sapiens
Q18049300,RLN3,28,ENSG00000171136,117579,ENSG00000171136,Homo sapiens
Q18049300,RLN3,28,ENSG00000288474,117579,ENSG00000171136,Homo sapiens
Q18049301,TWIST2,30,ENSG00000233608,117581,ENSG00000233608,Homo sapiens
Q18049301,TWIST2,30,ENSG00000288335,117581,ENSG00000233608,Homo sapiens
Q18049302,PARD3B,56,ENSG00000116117,117583,ENSG00000116117,Homo sapiens
Q18049303,RFFL,38,ENSG00000092871,117584,ENSG00000092871,Homo sapiens
Q18049304,ZNF354B,24,ENSG00000178338,117608,ENSG00000178338,Homo sapiens
Q18049306,TRIM6,36,ENSG00000121236,117854,ENSG00000121236,Homo sapiens
Q18049307,LINC00161,11,,118421,ENSG00000226935,Homo sapiens
Q18049309,UBE2J2,58,ENSG00000160087,118424,ENSG00000160087,Homo sapiens
Q18049310,PCAT4,11,,118425,ENSG00000251321,Homo sapiens
Q18049311,BORCS5,37,ENSG00000165714,118426,ENSG00000165714,Homo sapiens
Q18049311,BORCS5,37,ENSG00000280689,118426,ENSG00000165714,Homo sapiens
Q18049312,OLFM3,35,ENSG00000118733,118427,ENSG00000118733,Homo sapiens
Q18049313,ANTXR2,39,ENSG00000163297,118429,ENSG00000163297,Homo sapiens
Q18049314,MUCL1,25,ENSG00000172551,118430,ENSG00000172551,Homo sapiens
Q18049316,RPL23AP7,15,,118433,ENSG00000240356,Homo sapiens
Q18049317,GPR62,24,ENSG00000180929,118442,ENSG00000180929,Homo sapiens
Q18049319,EXOSC6,24,ENSG00000223496,118460,ENSG00000223496,Homo sapiens
Q18049320,C10orf71,27,ENSG00000177354,118461,ENSG00000177354,Homo sapiens
Q18049321,PRAP1,24,ENSG00000165828,118471,ENSG00000165828,Homo sapiens
Q18049323,ZNF511,26,ENSG00000198546,118472,ENSG00000198546,Homo sapiens
Q18049324,CHCHD1,24,ENSG00000172586,118487,ENSG00000172586,Homo sapiens
Q18049325,MSS51,25,ENSG00000166343,118490,ENSG00000166343,Homo sapiens
Q18049326,CFAP70,56,ENSG00000156042,118491,ENSG00000156042,Homo sapiens
Q18049327,C10orf90,51,ENSG00000154493,118611,ENSG00000154493,Homo sapiens
Q18049328,BTBD16,31,ENSG00000138152,118663,ENSG00000138152,Homo sapiens
Q18049329,FAM24A,21,ENSG00000203795,118670,ENSG00000203795,Homo sapiens
Q18049330,PSTK,33,ENSG00000179988,118672,ENSG00000179988,Homo sapiens
Q18049331,ZNF488,31,ENSG00000265763,118738,ENSG00000265763,Homo sapiens
Q18049332,PIK3AP1,32,ENSG00000155629,118788,ENSG00000155629,Homo sapiens
Q18049333,MORN4,29,ENSG00000171160,118812,ENSG00000171160,Homo sapiens
Q18049334,ZFYVE27,69,ENSG00000155256,118813,ENSG00000155256,Homo sapiens
Q18049335,MMP21,29,ENSG00000154485,118856,ENSG00000154485,Homo sapiens
Q18049337,COMTD1,33,ENSG00000165644,118881,ENSG00000165644,Homo sapiens
Q18049338,FRA10AC1,39,ENSG00000148690,118924,ENSG00000148690,Homo sapiens
Q18049339,ANKRD22,23,ENSG00000152766,118932,ENSG00000152766,Homo sapiens
Q18049340,CTSLP1,9,,118945,ENSG00000236417,Homo sapiens
Q18049341,SFXN2,46,ENSG00000156398,118980,ENSG00000156398,Homo sapiens
Q18049342,PDZD8,31,ENSG00000165650,118987,ENSG00000165650,Homo sapiens
Q18049343,AGAP4,38,ENSG00000188234,119016,ENSG00000188234,Homo sapiens
Q18049344,BORCS7,28,ENSG00000166275,119032,ENSG00000166275,Homo sapiens
Q18049345,LYZL2,27,ENSG00000151033,119180,ENSG00000151033,Homo sapiens
Q18049346,SNRPD2P1,9,,119358,ENSG00000228938,Homo sapiens
Q18049347,NUDT9P1,10,,119369,ENSG00000234043,Homo sapiens
Q18049348,AGAP11,18,ENSG00000271880,119385,ENSG00000271880,Homo sapiens
Q18049349,GSTO2,38,ENSG00000065621,119391,ENSG00000065621,Homo sapiens
Q18049350,SFR1,28,ENSG00000156384,119392,ENSG00000156384,Homo sapiens
Q18049351,CALHM3,23,ENSG00000183128,119395,ENSG00000183128,Homo sapiens
Q18049352,CTAGE7P,10,,119437,ENSG00000233122,Homo sapiens
Q18049353,CLRN3,24,ENSG00000180745,119467,ENSG00000180745,Homo sapiens
Q18049354,ANAPC16,33,ENSG00000166295,119504,ENSG00000166295,Homo sapiens
Q18049355,PNLIPRP3,24,ENSG00000203837,119548,ENSG00000203837,Homo sapiens
Q18049357,SFXN4,40,ENSG00000183605,119559,ENSG00000183605,Homo sapiens
Q18049358,CPXM2,33,ENSG00000121898,119587,ENSG00000121898,Homo sapiens
Q18049359,OR52E2,21,ENSG00000176787,119678,ENSG00000176787,Homo sapiens
Q18054489,TOX4P1,9,,285412,ENSG00000248697,Homo sapiens
Q18054493,LINC01091,11,,285419,ENSG00000249464,Homo sapiens
Q18054496,DCAF4L1,19,ENSG00000182308,285429,ENSG00000182308,Homo sapiens
Q18054498,CYP4V2,33,ENSG00000145476,285440,ENSG00000145476,Homo sapiens
Q18054500,F11-AS1,11,,285441,ENSG00000251165,Homo sapiens
Q18054504,CTBP1-AS,16,ENSG00000280927,285463,ENSG00000280927,Homo sapiens
Q18054508,DOK7,35,ENSG00000175920,285489,ENSG00000175920,Homo sapiens
Q18054510,LINC00955,11,,285492,ENSG00000216560,Homo sapiens
Q18054512,RNF212,62,ENSG00000178222,285498,ENSG00000178222,Homo sapiens
Q18054515,LINC01098,11,,285501,ENSG00000231171,Homo sapiens
Q18054517,FAM13A-AS1,11,,285512,ENSG00000248019,Homo sapiens
Q18054519,GPRIN3,27,ENSG00000185477,285513,ENSG00000185477,Homo sapiens
Q18054521,COX18,37,ENSG00000163626,285521,ENSG00000163626,Homo sapiens
Q18054524,YIPF7,27,ENSG00000177752,285525,ENSG00000177752,Homo sapiens
Q18054526,FRYL,61,ENSG00000075539,285527,ENSG00000075539,Homo sapiens
Q18054529,RNF175,36,ENSG00000145428,285533,ENSG00000145428,Homo sapiens
Q18054533,LINC01097,10,,285547,ENSG00000281202,Homo sapiens
Q18054536,LINC01096,10,,285548,ENSG00000246095,Homo sapiens
Q18054538,FAM200B,42,ENSG00000237765,285550,ENSG00000237765,Homo sapiens
Q18054540,STPG2,28,ENSG00000163116,285555,ENSG00000163116,Homo sapiens
Q18054543,LINC01019,10,,285577,ENSG00000248118,Homo sapiens
Q18054545,EFCAB9,23,ENSG00000214360,285588,ENSG00000214360,Homo sapiens
Q18054547,SH3PXD2B,31,ENSG00000174705,285590,ENSG00000174705,Homo sapiens
Q18054548,FAM153A,74,ENSG00000170074,285596,ENSG00000170074,Homo sapiens
Q18054551,ARL10,31,ENSG00000175414,285598,ENSG00000175414,Homo sapiens
Q18054553,KIAA0825,45,ENSG00000185261,285600,ENSG00000185261,Homo sapiens
Q18054555,GPR150,21,ENSG00000178015,285601,ENSG00000178015,Homo sapiens
Q18054558,DTWD2,30,ENSG00000169570,285605,ENSG00000169570,Homo sapiens
Q18054560,RELL2,33,ENSG00000164620,285613,ENSG00000164620,Homo sapiens
Q18054562,NBPF22P,10,,285622,ENSG00000205449,Homo sapiens
Q18054564,INTS6P1,9,,285634,ENSG00000250492,Homo sapiens
Q18054566,C5orf51,27,ENSG00000205765,285636,ENSG00000205765,Homo sapiens
Q18054567,SLC36A3,32,ENSG00000186334,285641,ENSG00000186334,Homo sapiens
Q18054568,KIF4B,20,ENSG00000226650,285643,ENSG00000226650,Homo sapiens
Q18054571,SUDS3P1,9,,285647,ENSG00000249129,Homo sapiens
Q18054573,OR2V2,25,ENSG00000182613,285659,ENSG00000182613,Homo sapiens
Q18054575,C5orf64,15,,285668,ENSG00000178722,Homo sapiens
Q18054577,RNF180,37,ENSG00000164197,285671,ENSG00000164197,Homo sapiens
Q18054579,SREK1IP1,24,ENSG00000153006,285672,ENSG00000153006,Homo sapiens
Q18054582,ZNF454,30,ENSG00000178187,285676,ENSG00000178187,Homo sapiens
Q18054584,C5orf60,34,ENSG00000204661,285679,ENSG00000204661,Homo sapiens
Q18054584,C5orf60,34,ENSG00000284445,285679,ENSG00000204661,Homo sapiens
Q18054586,RGMB,38,ENSG00000174136,285704,ENSG00000174136,Homo sapiens
Q18054589,LINC00491,13,,285708,ENSG00000250682,Homo sapiens
Q18054591,LINC00326,11,,285735,ENSG00000231023,Homo sapiens
Q18054594,TPT1P4,9,,285741,ENSG00000217027,Homo sapiens
Q18054596,CEP57L1,32,,285753,ENSG00000183137,Homo sapiens
Q18054598,PPIL6,40,ENSG00000185250,285755,ENSG00000185250,Homo sapiens
Q18054602,DCBLD1,40,ENSG00000164465,285761,ENSG00000164465,Homo sapiens
Q18054604,LY86-AS1,11,,285780,ENSG00000216863,Homo sapiens
Q18054606,CAGE1,33,ENSG00000164304,285782,ENSG00000164304,Homo sapiens
Q18054612,PACRG-AS1,10,,285796,ENSG00000281692,Homo sapiens
Q18054614,PRR18,23,ENSG00000176381,285800,ENSG00000176381,Homo sapiens
Q18054617,SUMO2P1,9,,285829,ENSG00000235238,Homo sapiens
Q18054618,HLA-F-AS1,12,,285830,ENSG00000214922,Homo sapiens
Q18054620,HCG22,12,,285834,ENSG00000228789,Homo sapiens
Q18054622,PNPLA1,36,ENSG00000180316,285848,ENSG00000180316,Homo sapiens
Q18054625,COX6A1P2,9,,285849,ENSG00000226976,Homo sapiens
Q18054627,TREML4,24,ENSG00000188056,285852,ENSG00000188056,Homo sapiens
Q18054628,RPL7L1,36,ENSG00000146223,285855,ENSG00000146223,Homo sapiens
Q18054631,THAP5P1,9,,285872,ENSG00000224324,Homo sapiens
Q18054633,POM121L12,19,ENSG00000221900,285877,ENSG00000221900,Homo sapiens
Q18054635,VSTM2A-OT1,10,,285878,ENSG00000224223,Homo sapiens
Q18054639,CNPY1,25,ENSG00000146910,285888,ENSG00000146910,Homo sapiens
Q18054641,ARAFP3,9,,285893,ENSG00000227298,Homo sapiens
Q18054648,LINC00174,11,,285908,ENSG00000179406,Homo sapiens
Q18054652,HOXA-AS2,11,,285943,ENSG00000253552,Homo sapiens
Q18054655,INHBA-AS1,11,,285954,ENSG00000224116,Homo sapiens
Q18054657,SPDYE1,25,ENSG00000136206,285955,ENSG00000136206,Homo sapiens
Q18054659,SNHG15,11,,285958,ENSG00000232956,Homo sapiens
Q18054664,WEE2-AS1,11,,285962,ENSG00000228775,Homo sapiens
Q18054666,EPHA1-AS1,10,,285965,ENSG00000229153,Homo sapiens
Q18054668,TCAF2,40,ENSG00000170379,285966,ENSG00000170379,Homo sapiens
Q18054670,ZNF775,24,ENSG00000196456,285971,ENSG00000196456,Homo sapiens
Q18054672,LINC00996,10,,285972,ENSG00000242258,Homo sapiens
